"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","Class"
" -6.191334949","  1.96076332","  0.649882756"," -0.132360350","  5.411618968"," -2.0556841340","  0.627423842"," 0.449763115","  0.092947623"," -0.753383920","  0.731779134","  0.976534557"," -2.014077728"," 0.461413760","  0.1744428145"," -0.7514822072"," -0.377942919","  0.5142708834","  0.480866732"," -0.596068229"," -0.570101236"," -0.1305395851","-2.109880380"," 1.451921265","-0.314735859"," 0.686958429"," -1.363439183"," -0.599316460"," 1.454155191","-1.125736135","-0.3172247852"," 0.9115524994"," 0.501725559"," 1.081432962"," 1.9769216e+00","-2.212980693"," 1.7532327304"," 0.6963204734"," 0.3505177976","-1.425880682","-0.9920454371","-0.4394647735"," 0.302969247","-0.8025016115","-0.2103736801"," 1.468906011","-0.4139667491","-0.6368990351","-0.1074848299"," 0.546913070"," 0.863800190"," 0.335675050"," 0.698263869","-1.8755379742","-1.76714988058","-0.5945563026","-3.835329125"," 0.074979722"," 1.9722483091","-0.776727136"," 0.209537767","-1.1191854604","-0.86577883711","-1.7233166218"," 1.348065213","-0.8065161064"," 3.5421883318"," 0.983764683"," 0.6563183437"," 0.3889853787","-0.7323718458","-0.1777733716"," 1.842348524","-1.450466905","-1.73500107616"," 3.1820685452"," 2.2208193102"," 3.158531565"," 0.4460964786","-2.9727174902","-2.2413079137","-0.9698480902"," 0.366844320","-0.3901758257"," 2.5689400084","-0.88221577267","-1.3116944250"," 0.9943071577","-2.2307762868"," 0.0071314194"," 1.21188077606","-0.8790555767","-2.0476700033"," 1.71029570004"," 0.48891389192","-0.57663587839"," 0.4916827523"," 0.6907123717"," 0.1851035475","-1.7763568e-15","normal"
" -6.502105085","  3.23358896","  1.598881254"," -0.059196187","  2.581427681","  1.1514049737"," -1.270897326"," 0.721814958","  4.238802092"," -1.158020019","  0.963046808"," -0.876215728"," -2.530014248","-0.562249873","  1.0380884028"," -2.6521943090","  0.032577770"," -0.2973731127","  1.475687144"," -0.141830882","  0.840676774"," -3.3563895034","-0.095875590"," 0.129951110"," 1.299804381","-2.314514364","  0.394841977","  0.746299024","-1.220016660","-2.645208446"," 3.9074431492","-0.9737654135"," 2.110787008","-0.486729554"," 1.4615017e+00"," 3.234239095","-0.5217621230","-1.8910441881"," 5.3834733821","-0.383997637"," 0.7727536061","-5.5149072263","-0.751701302"," 2.9884708500","-2.7826848723","-1.551085163"," 2.0642837423","-0.7811176544","-0.9891987212","-1.675210556"," 1.473240041"," 0.100069793"," 1.192276052","-1.8034448199","-1.76325605490"," 2.3675203248"," 0.731360160"," 3.614790312"," 1.6116662615"," 0.051379006"," 1.062060166"," 3.1953472959","-2.10647727627"," 0.7111818267","-3.423802225","-1.9478151017","-2.8714146914"," 0.825660746","-0.3062081383","-0.3057933275"," 1.1509040866"," 2.2601940167"," 0.599701138"," 0.244744382","-0.66362053501"," 0.8608795960"," 0.4548779651"," 1.501299197"," 0.0775247815"," 2.5789363818"," 0.0951989864","-0.8393137377"," 0.433883406","-2.0922766180"," 1.1928745236","-1.69911716581","-0.2283468356"," 1.0958185791"," 0.5127523872"," 0.8011080789"," 1.03354589540"," 0.5494916826"," 0.2526200620","-0.41935156415","-0.64453080569","-0.14516022043","-0.8264945024"," 0.2072453433","-0.0732760925","-2.9655098e-15","normal"
" -6.685149660"," -2.69913193","  4.814014726"," -0.341702925","  0.969062519"," -0.2497238660"," -1.125337627","-0.087248612","  0.972628651","  1.089289050"," -0.135754153"," -0.805224009"," -0.654982074","-0.339902330"," -0.0489235180"," -1.8721133218"," -0.469452451"," -1.2669079274","  1.159406956"," -0.636813411","  0.407123280"," -1.6513322796","-0.188993508","-0.117260684"," 2.120349064","-1.334638012","  1.013540653"," -0.931198314","-0.296383154","-1.401060530"," 1.0216233790","-1.1859136969"," 0.329906769"," 0.714314901","-5.2899622e-01"," 0.201317878","-1.1704029349","-0.8323936064"," 0.0027124168"," 1.899225755","-0.2384562116","-2.9932358503","-1.556870178","-1.5037358764"," 1.4679027521"," 0.557869899"," 3.7346401068","-0.1406377088"," 1.6077334123"," 1.298303846","-1.502084864","-2.800471541","-0.962333026","-0.6751989336"," 0.17188981116","-0.6731171853"," 2.762084827"," 1.491463432"," 1.6672743480","-1.525489903","-0.824690781"," 0.2545142116"," 1.12291751601","-1.7610326714","-0.868380245","-0.2630861935"," 0.8206293957"," 0.529114029"," 1.5517498254"," 0.2982808845","-2.1602752791"," 0.0358173834","-1.422459080","-0.419453648","-1.48923786356"," 0.1140151420","-1.3903759982","-2.822246592"," 1.3302092382"," 0.6249233734","-2.3954875243","-2.3218613878","-3.892804788"," 1.8601455687"," 1.3602911310"," 0.40002492539","-0.6538563609","-1.7762651748"," 2.0797482015"," 0.8379942335","-0.57902248305"," 1.4244496370","-1.4646109432"," 1.44154097966"," 0.67741224305"," 1.04559856757"," 1.3614008413"," 0.3116558466","-0.3058398734"," 2.4791367e-15","normal"
" -9.452517612"," -8.36637399"," -0.099968666","  0.689161852","  2.954949921"," -3.6729736375","  2.781468881","-0.700019043"," -3.024884885","  1.969153230","  0.180818335","  0.787688455"," -1.520300758","-0.439510853"," -1.1172826984"," -0.1869123511"," -0.084435662"," -1.4311561959"," -0.087277726"," -2.737909721"," -2.650001113"," -1.1294193724"," 0.369543900"," 6.461263373","-0.392407712"," 1.944021467"," -0.215728766","  1.283793234"," 2.015088205","-0.071139356"," 1.0605757712"," 1.3361501805","-0.207242239"," 2.918222912","-8.8444482e-01","-2.576418344"," 0.6848065821"," 2.5537859021"," 0.0707880881"," 0.817837840"," 1.0675014202","-2.6988485742","-1.261607085"," 0.0089776381"," 2.4878412241"," 2.934119762","-1.3019218898"," 1.0346879456"," 0.0481460061","-1.363068771","-1.219518756","-2.103606683","-0.319832695","-2.1922122982"," 0.67458778575","-0.0593492965"," 3.651267211","-0.103780151","-2.3566281041","-0.867993213","-1.189399208"," 0.0745818538","-0.36933605500","-2.4878298633","-0.822248427","-1.1746104832","-0.6598804461","-1.068530918"," 1.1203878960"," 1.7742069066"," 1.5238543133"," 2.0823953119","-0.631755438","-1.576311287","-1.91820830025","-2.1887211628","-0.7845568173","-0.302599203"," 0.7026220121","-1.6837931380","-0.8440054149","-1.2949488457"," 3.426902531"," 1.6864511068","-2.6327613836","-1.74210883414"," 0.9626351743"," 1.7832503369"," 0.3070927002","-1.0602698481"," 1.24971255617"," 0.2962250940"," 0.5039660876"," 0.73456043649"," 0.45212035814","-0.16501123663","-0.9828857167","-0.3357599111"," 0.2630670620"," 3.0086610e-15","normal"
" -7.023296953"," -5.08271785","  2.046491913","  4.380824358","  4.824400928"," -3.8332221199","  3.550325212","-1.552701480"," -0.916004943"," -1.951648163","  0.020933523"," -0.013952762","  3.566137761","-0.799287844","  2.9098251148","  0.5208190375"," -1.075756514","  0.0354492034","  0.359938387","  0.804869571","  2.325861114","  0.1207606663","-0.293092751","-1.517469977","-4.797649791","-1.870422817","  0.789401098"," -0.219139102","-4.621379850","-0.692974013"," 1.7005105387","-3.8577458193","-0.866081888","-0.865196399","-6.6593441e-01"," 1.741462347","-1.7293169789","-0.3246315550"," 3.3274528627"," 1.198590975","-0.6521705777","-0.2922743611","-0.050243068"," 0.6169887366","-0.1722784758","-1.532662286","-0.6326936490"," 0.7387454531"," 1.2411703684"," 0.053041294"," 1.102367861","-1.948232675","-2.907019577"," 4.5056670061"," 2.79818084271"," 1.9495166570"," 4.380263821","-1.727887646","-2.1940206238"," 0.612334183"," 1.607974179","-3.9540475735"," 0.99803065927","-2.5314214400"," 2.009817089","-1.3848554986"," 0.1464966479"," 2.025175417"," 0.7906785399","-1.5261558988","-0.7255125159"," 0.9345228517"," 0.585232672"," 1.360056565","-1.23652893596","-0.5732046407"," 2.1616987755"," 2.589273069","-2.8413239734"," 0.9719249840","-1.7111048750"," 0.6505447789"," 0.225035908"," 1.0282783558"," 1.2862410901","-0.09176513032"," 0.5455502313","-0.3729562456","-0.0262182244","-0.5197655572","-0.10382865489","-0.5872622973","-0.2478289888","-0.46368993841"," 0.17051139411","-0.22737632531","-0.8356598184"," 0.2846723349"," 0.0061726288","-1.5326282e-15","normal"
" -2.963822855","  2.21513581"," 13.570704137"," -1.013156363","  0.934377973","  2.3185451656"," -3.168091203"," 1.082614570","  5.206798421"," -1.163864506","  0.744868492"," -1.098407531"," -0.240034764","-2.439024599","  0.6309914674"," -3.5111422775"," -0.637089468"," -1.0995602449"," -0.355266565","  0.198340908","  2.320463791"," -1.9462294726"," 0.870447551","-2.255238676"," 0.504457866","-1.755075297","  0.132040871"," -0.125088997","-0.243394393","-2.399321174"," 1.8291334924","-1.6256842505"," 1.815723537","-2.480523726"," 1.1124910e+00"," 1.333179200"," 2.2004991036"," 0.2970318433"," 1.0707110346"," 0.715116588","-0.1825115413","-1.6523029176"," 1.369748165","-0.8008491227"," 0.9536240630","-0.650815985"," 0.8203464031"," 0.1892463396"," 2.7164544778"," 0.710608914","-0.428736555"," 3.837069386"," 2.330767872"," 1.9220927417"," 2.67837692843","-0.8667911817","-0.535085993"," 1.195841402","-0.8867773461"," 1.030140680","-2.807994692","-1.2544496212","-0.57127313980","-1.3257095785"," 0.080649315","-4.1441721865","-0.8808516202","-1.932044206","-0.7870084139"," 1.9003406182"," 0.1222877203","-1.7357200354","-1.790614430"," 0.947744672"," 1.36548506172","-0.5423889104","-2.2080539137"," 4.012206424"," 1.7358947753","-3.1311103805"," 0.1674977496"," 0.8874984605"," 0.165820110","-0.9878740340","-0.8247921607"," 1.72400503873"," 0.5342151579","-1.0723759067"," 0.1003491287","-0.2098624947","-0.20513364748"," 1.1282879847"," 0.4113348089"," 0.81536310605"," 0.79461254931"," 1.22910186385","-0.3933591746","-0.0153312348","-0.1498316260"," 2.4060615e-15","normal"
" -7.079709501"," -9.86692030","  8.648449193","  0.373974191","  5.554046639"," -4.0569887302","  2.448102949","-0.338961852"," -3.780700619"," -1.917125452"," -0.852548367","  0.225072964","  4.669376946","-0.066119345","  0.4991726345","  0.5062172145"," -1.572012215"," -0.5284773836"," -0.356797991","  1.173346711","  1.248201360","  2.5771640936"," 1.113987041"," 0.946154886"," 1.944615160","-0.090586001"," -0.516103847","  2.048115166","-0.883556788","-0.384288402"," 1.1186904919"," 1.5332178083","-3.074886622"," 5.190431117","-1.6369621e+00"," 1.943405876"," 1.0841534669"," 6.6038547530"," 5.9842743154","-1.774287603"," 1.9387443542"," 3.6637521170"," 1.400911207"," 4.2791908369","-0.1851584150"," 0.421804777"," 1.4725617581","-2.9369008785"," 0.1896068061"," 4.296605192"," 1.154431565"," 0.821645616","-1.154828375"," 1.4556719245"," 2.79159625222","-0.0748419173","-3.542906853"," 0.024472747","-0.7130558403","-1.693738608"," 2.737764461"," 1.2510803936","-0.01153891881"," 0.6397452380","-2.669712646"," 1.3668040699"," 1.8188342376","-3.406255539","-0.4660849493"," 0.2819590402","-0.3115124409","-1.6084044105","-0.727600849"," 0.362744808"," 0.66490557461"," 0.0902037992","-0.2852166449"," 0.801188904"," 0.1950625832"," 1.1480984275","-0.1415685734","-1.4395508447","-0.955625678"," 1.6083968109","-0.4117785245","-0.39233062079"," 0.4430025319"," 0.7566147935"," 0.1893095301"," 0.1499556164","-0.17452543910"," 0.0641173136"," 0.0524879848"," 0.26271527323","-0.44710084764"," 0.28268266158","-0.6809642796"," 0.0745271158"," 0.2628393604"," 1.2589756e-15","normal"
" -6.962235563"," -1.80669865","  1.327823638","  1.220129703","  3.535096653"," -2.4538553622","  1.400263950","-1.073672896"," -0.692453304","  0.069539618","  0.072474028","  0.729857879","  0.421215661","-0.440900893","  0.8783647237"," -0.8202776353"," -0.451955864","  0.8885853592","  0.755109429"," -0.753134426"," -0.157122635"," -0.0856780925","-0.775571209"," 0.307652222"," 0.343708921","-0.405290809"," -0.489808047"," -0.648792744","-2.140572857","-0.058150777","-0.8813554034","-0.7084808603"," 0.729708673"," 0.608402349","-2.3896808e+00"," 1.526060921","-1.7314258223"," 0.3914493161"," 0.8254487894"," 0.604923223"," 1.9565597291","-1.5849387000","-0.707468026","-0.1915493984","-0.4609174167"," 2.965205993"," 1.6829916488","-1.5839251360","-0.3714543980"," 2.367537895","-1.612951163"," 0.071316285","-1.821300447","-0.1910406827","-1.12416992478","-1.4123754241"," 0.012591889","-3.649095754","-1.5898757895","-2.686867246"," 0.651582742"," 0.2523112286"," 1.01996864221","-1.1782345961"," 2.416485485"," 0.3488907723","-0.2345069438","-1.292473112"," 0.0883157038","-1.7007024805","-0.2781946871"," 3.1801491451","-2.271626848","-2.685146676"," 1.71463801226","-1.5939098768"," 1.7251001283","-0.094134657"," 2.9806056092","-1.4489713086"," 2.4908348049"," 1.1841572331","-1.367091990","-3.4823478884"," 1.4914559817","-0.30294823025"," 0.0968997603","-0.4820151626","-0.5066817067"," 0.7389600474"," 0.44324841555"," 1.5630552148"," 0.3247697690","-1.18450994714"," 0.59082183699","-1.87605033031","-0.2712739002"," 0.3563090291","-0.1505037272"," 2.0832945e-15","normal"
" -6.651036515","  2.27886342","  2.688660824","  1.767105235","  6.089674434"," -4.0112085568","  1.754648711","-1.048978344","  0.844270012"," -0.646864760"," -0.139842726"," -0.667307617","  0.976276706","-0.893559252","  2.9551594892"," -2.1766194958","  0.758233381","  1.2460168211"," -0.699696605","  0.164378182","  1.824800537"," -1.9508770356"," 1.686674827","-3.749796544"," 3.264432567","-1.601762875","  2.394392171"," -4.808080647","-0.456229889"," 1.403678308","-0.7512951910","-1.4718988149"," 1.230991993","-1.224751140"," 9.6234300e-01","-0.313777547","-5.8637047955","-1.1936031223","-3.6508792745","-0.034126523"," 1.2976499853"," 0.2208329826"," 4.699300223","-1.1657428334"," 1.4192909073","-1.816137077","-2.8062126852"," 0.3375673147","-3.6366106115"," 1.417760464"," 2.640750497"," 3.470877568","-2.533581767","-0.9292289306"," 1.50684923790"," 2.9343022476","-0.979314916"," 1.816225463"," 0.7736447359","-1.822089888"," 1.857648167","-0.8829003511","-1.02468736460","-0.1069161256","-0.758631481"," 0.8390261494"," 0.0106086871"," 1.813975940","-1.6648249612","-0.4884354539","-1.3432814750"," 0.3786570980","-2.232453205","-0.298123489","-1.97203484518","-1.7833234175","-0.0070969477","-0.019934312"," 0.5020749579","-0.4482605347"," 1.2389282576","-1.0202871486","-0.662162417"," 0.2233346243","-1.6051342053"," 0.13050183845"," 0.3780471167"," 1.8303174445","-0.5364624326","-0.8207520407"," 2.02341668814","-0.5502369000"," 0.1099191864","-0.10584015260"," 1.22871823311"," 0.78453304514"," 1.7424449238","-0.3715538339"," 0.1423337469"," 1.7681169e-15","normal"
" -4.456525518","  4.23835470"," -1.461287812","  0.420735152","  0.809912543","  1.1185409493"," -1.379285942"," 1.359402446","  2.482936282","  1.068842115","  0.125187948"," -0.810854667"," -3.320464675"," 1.414390426"," -0.3481611913"," -0.0600717212","  2.241673577","  1.1332234129","  0.299407198","  0.301478459"," -0.895323581"," -1.1482066035","-2.009872017","-0.295153534","-0.731342219"," 0.860183458"," -1.253726263"," -1.147780532"," 0.377117521"," 0.416496103","-0.5073629699"," 1.2718810384"," 0.213682909"," 0.497604703"," 6.2260365e-01","-0.269934096"," 0.3387715383"," 0.2324519143","-0.4168746993","-0.771228155","-0.8264512555"," 1.4620630820"," 1.318377462","-1.3478710603","-0.4795033879"," 1.075113177","-1.1257535220","-0.5622110432","-2.2962645960","-0.151528732","-0.469401170","-0.071033189"," 0.359083520"," 2.7249113377","-1.44086023256","-0.0120562755","-0.330706608","-0.739693315","-1.2912221875"," 2.078651071","-0.537804146","-1.2091720182","-0.18701763251"," 1.1165070146","-0.712724638"," 0.3821098621","-1.5468156817"," 1.642843062","-1.2875820891"," 0.4684105945"," 0.2297608564","-0.8798738379","-2.257839920"," 0.535185800","-0.45186972454","-2.6094257233","-1.4114008055","-1.880941866","-0.0078102030"," 0.4847137753"," 1.2251570810","-0.2112040006","-1.237434719","-0.0776304046"," 1.6344092757","-1.01372514616"," 0.2213262616"," 0.0838249134","-1.5276070274","-1.3797031814"," 0.77359049141"," 0.3082993881","-1.9352057387"," 2.16805736374","-1.45544767249"," 0.87920702139","-3.1347890220"," 3.2052940788"," 0.2386737377"," 9.9226183e-16","normal"
"  5.131569918","  5.06193170"," -1.331375435"," -1.681086089"," -3.482182144","  0.3880871421"," -0.194345135","-1.891337886"," -3.115992097","  0.742024448"," -0.555146323","  0.713460207","  0.182309831"," 1.566156418","  0.7398818575","  3.9040176677","  1.853394978","  1.1156358369"," -3.431079920"," -5.018306159"," -7.071336447","  2.5005377740"," 0.094050528","-6.949662782"," 8.076584836","14.613666972","  4.911588240","  6.832716324","-8.176053678","-8.433838787"," 1.2941420851","-1.5118828380"," 0.034708658","-1.572720894","-7.3952085e-01"," 0.126030990","-2.0764060557"," 0.2112945065"," 1.1196090213"," 0.010030405","-0.1237310503","-0.3203011520"," 0.442111294","-0.5092980419","-0.0104112916"," 0.880516455","-0.9603414693"," 1.0095049407","-0.0270309479","-0.472332412"," 0.162278908"," 0.710810649","-0.597089833"," 0.4188448223"," 0.24578287693"," 0.0671309416","-0.167528529"," 0.259211720"," 0.1449410222"," 0.377306488","-0.573720077","-0.2030872003"," 0.53994813821"," 0.4169902416"," 0.322377926","-0.0043332236"," 0.4114891931","-0.339594627"," 0.5003297632"," 0.0022589670"," 0.2732147357"," 0.4685413405"," 0.047767321"," 0.046915632","-0.05867772457"," 0.5275490836","-0.2070599391","-0.334473694"," 0.3894528728","-0.0700928583"," 0.0755330451"," 0.0119524060"," 0.335526205","-0.1980275369"," 0.4069865382","-0.04334001460"," 0.2059016110","-0.0364180073"," 0.2096012325","-0.6023361854"," 0.36837725167","-0.5162491660","-0.3249823481"," 0.37831432547","-0.21404115217"," 0.28651386680"," 0.0828144342","-0.2583982514"," 0.0637753766","-3.8480504e-15","normal"
" -4.448708281"," -9.61240245","  7.984743249"," -2.201055149","  4.002148161"," -0.6835090574","  3.520268183"," 3.643241462"," -4.107898365","  1.643927260"," -0.778642563"," -0.885195950"," -1.007447172"," 0.532093393"," -0.1572441177","  0.7137622499","  0.657540213","  0.1945401943","  0.291511760","  0.492499403"," -0.364669968"," -1.5467185747"," 3.821609442"," 0.621910979"," 8.396450466"," 3.669312317"," -3.858106536"," -6.072532690"," 1.535459914"," 1.506264955","-2.6478545933","-0.4852226000","-4.995965846","-8.597051878"," 2.4603633e+00","-0.945415871"," 9.2158710882","-0.1590651096","-0.5511342129"," 2.814515948"," 1.4704245595"," 1.2883422296","-3.025341589"," 2.4536497422","-0.5520587337"," 0.727243522","-0.1401526506"," 1.0708648505"," 3.0464174168","-2.131202156"," 0.551943061"," 1.681559939","-1.722997552"," 2.0788490480","-0.53191610567"," 0.7163184786"," 1.255116769"," 0.376806280"," 1.1850664863"," 0.385217904"," 3.474442264"," 0.7466261087","-0.38551795393","-0.3422773282"," 0.180889863","-0.1262036168","-0.4760251068"," 0.905474339","-0.0359638836","-0.4636710575"," 0.4989490435"," 0.4232169402","-0.231254712","-0.511924238","-0.16699554151","-0.2494753908","-0.2534827644","-0.040451980"," 0.8507124012"," 0.0164090384"," 0.6742732434"," 0.4299482947","-0.852624323"," 0.5051805026"," 0.0342952525","-1.30441008354"," 0.2735532175","-0.1362512820","-0.4251021719","-0.3226836677","-0.51488437947","-0.6025198793","-0.2981622649","-0.06263077530"," 0.06732449041","-0.29329559047"," 0.1739633689","-0.3208988216","-0.0196711574"," 2.6931582e-15","normal"
" -4.494394571"," -2.87089225"," -1.778922204","  0.185350763"," -1.396393037","  2.4986330658"," -0.262499428"," 4.576634840"," -1.480505996","  3.047848040","  0.096286736"," -0.516628776"," -6.319319996"," 4.095294317"," -1.2365460898","  0.4242762982","  1.286084342","  1.7222279236","  1.674392148","  2.356500280"," -3.021700387"," -0.0156774534"," 0.788702865"," 0.250809792"," 1.533909853"," 0.713598787"," -0.585821616"," -3.272810961"," 0.285268096","-0.146828724","-3.3475107586"," 0.8788022139","-0.443876614","-1.357934545"," 1.1196779e+00"," 2.740297876","-0.1551012700"," 0.9498423425","-0.4129854366"," 1.569286413"," 1.7949393673"," 3.3026299133"," 1.358948750","-1.0859666903","-1.1715719562","-0.396709955","-2.1819510139","-0.3697117115","-3.1355532168"," 4.494833017","-0.886153429","-1.986680731"," 1.191016776"," 2.3730136150"," 1.73594596535"," 2.5993390903","-0.990813764"," 0.669217467","-1.9517051196","-4.443533172","-2.553152823","-0.2858714879"," 1.16585293748"," 2.0776053439"," 2.258130372"," 0.9887328848","-3.5484166351"," 0.914679007"," 1.7729364348"," 1.3834326186","-0.0048695431","-0.9224285134"," 1.731324357"," 1.273845049","-2.51316939739"," 1.6596563791","-1.4511823062"," 0.926428706"," 1.1688696232"," 0.2692471153","-1.6640113924"," 0.0936806343"," 1.358050144","-1.3675155976"," 0.0392389642","-1.15325240320","-0.1717838670","-0.5056619677"," 1.6087853818"," 1.4265744735","-0.43023656132"," 0.8424884013"," 0.1213979012"," 0.04622890232"," 0.11215360541","-0.85077477737","-0.1866113608","-0.1186202275","-0.0452849409","-3.9551695e-16","normal"
" -5.354977517","  0.88642521"," -0.381342689","  1.180743195","  2.625693825"," -1.9474183406"," -0.122132493","-1.029462818","  0.164346674"," -1.873240778","  1.179181781","  0.995936161"," -1.714121011"," 2.019640731","  0.5944540130"," -0.0289368030","  0.275080757","  0.1531093906","  1.682654711"," -0.465454664"," -0.328352221"," -0.5673122619","-2.033711538","-1.115523285","-5.872110027","-0.220526242","  2.173621611"," -2.668481568","-2.648859717","-1.387677723"," 0.7417384966","-3.5394523861","-2.509265789","-4.975783877"," 8.2741425e+00","-1.111504070","-2.2503546404"," 0.3917991656","-0.3034317703","-1.447347782"," 1.3204697549"," 4.7535121133","-2.102642730"," 4.5442416835"," 3.7395974144","-1.877556378"," 0.2250979439","-1.6579847198"," 1.3923633807"," 1.131029754"," 4.649865061","-2.201995208","-0.454672972","-5.2514563497"," 1.06602188495","-4.4733268966","-1.830566228","-1.008214461","-0.6987887600"," 1.189797962","-2.223043259"," 0.2646488259"," 1.58637686103"," 0.6762585793","-0.305941452","-1.2002323533","-0.4858851398","-0.269038092"," 1.3222160751","-0.6026066946"," 2.2471330567"," 0.6310957925","-0.548878328"," 0.272422831","-1.27141565299","-0.0064446223","-0.0120427400","-0.736085156"," 0.1789118625"," 0.3582673368"," 0.5611830196"," 0.2244934454","-0.633537347","-0.1438205774","-0.6715656142","-0.17572966988","-0.5589529761","-0.7350824861"," 0.2389951085","-0.5794017910"," 0.25686211533"," 0.0464966328"," 0.1496636320"," 0.11483956113","-0.14022802251","-0.23638984263","-0.2265022038"," 0.0879967228"," 0.1189715191"," 6.9388939e-16","normal"
" -8.548233171","-14.50261904","  3.454770154"," -0.815698373"," -0.890955672"," -0.2424653142","  2.853912560"," 1.437461591"," -1.348109829","  1.010859884"," -0.323015471","  0.540145072","  2.675450599","-1.367966500"," -0.6721606778","  0.0436779770"," -2.359216037","  0.2195835552"," -0.480531002","  2.783378608"," -0.144252006"," -0.2779765429"," 7.938396809"," 4.984557897"," 5.689441051"," 0.365865491","  2.700905991","  1.592094970"," 0.648393051"," 1.825627113"," 0.6680054067"," 0.5077414670","-0.156220812","-0.609651388","-3.4288201e+00"," 3.535055768","-2.9415036944","-0.0153751778","-1.9543503923"," 3.857410033"," 2.9177667791","-2.3428398341"," 2.373630007","-0.9336872139"," 0.6622103082","-3.583836081"," 2.0511543154","-1.8581274841"," 3.5612614646","-0.063451917","-0.612875756","-2.960837093"," 1.714663956","-2.0223855971","-0.92940789724"," 0.5695636783","-3.273320589","-4.566205440"," 1.0546993964"," 1.993745149","-1.422201304","-3.8088905241","-1.51794748534"," 2.3532168095","-0.141552546","-0.6643009305","-0.6900914416"," 2.011077930"," 0.4172948833","-0.7310972105"," 2.3754144173","-0.2009867425"," 0.797357944","-0.297915637"," 0.66122379232"," 0.0955870159"," 0.4060578278","-0.096934480"," 0.4979493345"," 0.5559000298","-0.7211585204"," 1.0238712248","-0.382343250"," 0.5620808147","-0.5381953062"," 0.37559573496","-0.1936814742"," 1.1242487361","-0.6665170468"," 0.4509221174"," 0.51282487312"," 0.0697173295","-0.2608298412"," 0.24856454267","-0.54242353259"," 0.66281961934","-0.0426558075"," 0.0519684630","-0.0950684068"," 3.4937331e-15","normal"
" -7.653212290","-10.62849128","  9.555921337","  5.122879582"," 11.586005772","-12.5141656961","  5.616552403","-3.176783164","-10.599599553"," -4.566974374"," -1.184535609","  1.973486058","  9.056619606"," 1.093470370","  4.5243826197","  4.7287446106"," -4.060614665","  1.2585214327"," -0.338529735","  3.374666535","  0.613139600","  9.9176621601","-3.506182908","-2.844770417","-4.073286261","-1.210262111","  0.399567755","  2.761178011","-2.527942685"," 0.932301693","-2.2268468072","-3.0670844311"," 5.533682110"," 0.405719814","-1.1344335e+00","-1.495791551"," 8.0939940857","-2.5163014408","-2.2316893071","-1.348628645"," 1.1243059114","-1.8181130017"," 1.620013319","-1.9649022605","-1.4870670398"," 0.716847227","-0.0782063166"," 1.2035234693","-2.5082814799","-1.069928071"," 0.660173562","-0.672388842"," 1.212654591"," 0.0913838607","-1.00051005738","-0.9190382042","-1.762660035"," 0.636426397"," 0.7636082413","-0.221208281","-1.461050265"," 0.0903742652","-0.01993534609"," 0.4063043424","-0.099941646","-1.2316434141","-0.8953903656"," 0.983982455","-0.4865138930","-0.3798652663"," 0.8792039657","-0.1878281325"," 0.340235813"," 0.462877210","-1.11196827404","-0.1002262721","-0.9621698992","-1.005438846"," 1.1245941351"," 1.3438790522"," 0.0659995232","-0.1677837673","-0.105923762","-0.1206629774","-0.2455717446"," 0.43715896540","-0.0578867044","-0.0230930084"," 0.3507614328","-0.3039304573"," 0.07359879307"," 0.6225145977"," 0.3599035520"," 0.06584453978"," 0.08493427626","-0.22571577226"," 0.0984775732","-0.2399790220","-0.0676298525","-3.0184188e-16","normal"
